local_authority_id,year,link_length_km,link_length_miles,cars_and_taxis,all_motor_vehicles
8,2000,1158.8,720.04,789257978.1,937499244.1
17,2000,862.01,535.63,553716253.5,686473769.5
7,2000,744.09,462.36,578228918.1,704240723.7
18,2000,900.47,559.53,519416126.7,617076810
19,2000,1050.6,652.81,1437616364,1697335958
22,2000,1147.2,712.84,951551824.6,1146058660
205,2000,989.2,614.66,542410466.7,650853341.6
24,2000,396,246.06,181155030.5,218964671.2
25,2000,467.7,290.62,286492395.3,340049870.5
13,2000,1591,988.6,587945699.3,758656152.6
6,2000,721.7,448.44,831392061.8,1039804067
14,2000,5160.1,3206.34,614053298.2,821963045
21,2000,335.3,208.35,173187465.5,209855719.1
132,2001,393.5,244.51,321342549.2,387026806.3
170,2001,503.4,312.8,648663569.8,765841341.1
171,2001,683.3,424.58,465713148.4,552403056.2
163,2001,862.2,535.75,751442274.2,905048035.2
164,2001,533.7,331.63,402199513.5,495021172.9
156,2001,555.45,345.14,478025029.5,583837576
74,2001,953,592.17,1195249842,1511716259
198,2001,561.6,348.96,348869176.6,417469265.6
193,2001,465.5,289.25,307646016.8,356784489.8
169,2001,728.65,452.76,591537502.5,724033823.6
89,2001,3414.2,2121.49,1458662326,1867864627
131,2001,650.6,404.26,465027026.1,570375586.9
130,2001,1405.5,873.34,671404615.2,916500896.2
202,2001,840.92,522.52,608548009.5,736335634
119,2001,748.25,464.94,840974082.2,993281032.5
153,2001,797.9,495.79,718636010.2,856994773.8
98,2001,537.7,334.11,249980327.1,329158474.8
188,2001,788.3,489.83,772825091.9,936485029.6
155,2001,3354,2084.08,792677322.5,1035015303
187,2001,997.4,619.76,647665980.8,790827969.5
140,2001,848.8,527.42,689270152.7,830890736.4
115,2001,1041.7,647.28,557494455.6,674604967.1
144,2001,1128.3,701.09,1103451273,1331817271
183,2001,1123.9,698.36,1067752675,1292790221
143,2001,1480.5,919.94,1695196339,2099489096
203,2001,801.8,498.22,660447593.6,793810209.6
184,2001,524.3,325.78,325519359.9,384905891.2
182,2001,507.2,315.16,425779684.1,499165511.6
200,2001,511.9,318.08,420731054.7,500478720.6
181,2001,805.63,500.6,821083292.9,1013658413
129,2001,881.1,547.49,832486777,1027686422
120,2001,446.2,277.26,404358723.5,483308479.3
127,2001,445.7,276.95,344438771,403537850
128,2001,572.6,355.8,747075275.6,962141226.7
64,2001,816.1,507.1,640024580.7,789169515.4
180,2001,445.4,276.76,384685179.3,447626067.6
67,2001,1361.5,846,1435621272,1774397602
114,2001,391,242.96,346468388.6,409448824.7
112,2001,312.9,194.43,447134275.7,536810420.3
179,2001,691.2,429.49,957022339,1136364330
113,2001,711.1,441.86,867460234,1032501355
191,2001,1159.1,720.23,1227747347,1484506530
136,2001,627.3,389.79,717008052.1,848203834.4
82,2001,445.4,276.76,630722426.1,754245013.8
137,2001,571.3,354.99,580867629.6,690494770.5
199,2001,859.65,534.16,320348385.6,382648923.1
92,2001,3776.2,2346.42,1776497118,2253780231
116,2001,5122,3182.66,1370189045,1748152720
139,2001,7603.87,4724.83,2065172062,2568494427
1,2001,36.5,22.68,1099430.179,1721210.295
68,2001,4663.4,2897.7,2549610410,3147015627
102,2001,5066.3,3148.05,1231252403,1529429160
160,2001,1058.1,657.47,1043895263,1260563655
86,2001,616.5,383.08,744527881.8,923336668.7
85,2001,1359.6,844.82,1413835138,1677759224
162,2001,813.9,505.73,532500203.4,646191833.8
95,2001,773.8,480.82,807673284.6,1031693987
90,2001,779.8,484.55,1126224929,1409393516
56,2001,979.5,608.63,964693601.9,1147784403
196,2001,746.7,463.98,552287582.8,675034379.1
91,2001,794.4,493.62,789084324.9,943429020.2
75,2001,1110.1,689.78,937578864,1160909910
157,2001,561.1,348.65,641114258.8,791264135.4
161,2001,1422.2,883.71,1116641024,1341025012
158,2001,718.6,446.52,605772215.8,761370042.7
192,2001,983.83,611.32,584648568.6,699112809.4
84,2001,1195.7,742.97,832987646.7,989656114.9
194,2001,1163.8,723.15,863721839.7,1093933512
79,2001,1663.9,1033.9,1292507790,1701854313
62,2001,1179.9,733.16,1059569767,1362611017
159,2001,1979.8,1230.19,1322358434,1629320484
172,2001,918.2,570.54,951333936.1,1117302014
173,2001,756.7,470.19,679794104.3,791720406.2
166,2001,534.5,332.12,391465614.3,465163587.3
94,2001,1145.3,711.66,897838707,1077507624
141,2001,2512.8,1561.38,3045843223,3659259639
152,2001,845.2,525.18,923387827.5,1091329308
189,2001,999.63,621.14,873302635.9,1060422930
190,2001,877.33,545.15,948040970.3,1197262464
151,2001,849,527.54,1073669110,1311051736
150,2001,846.9,526.24,730398798.3,928014332.7
149,2001,748.8,465.28,607010899.8,732364407.6
195,2001,1896.2,1178.24,1205243737,1452932250
87,2001,1213.6,754.1,714349630.9,908233425.2
197,2001,1902.2,1181.97,1242775765,1576237874
63,2001,2985.6,1855.17,2989907318,3693743203
88,2001,1501.16,932.78,1233253805,1572255945
101,2001,899.4,558.86,932791440.3,1127359258
174,2001,59,36.66,95886043.55,126488975.6
168,2001,325.8,202.44,279898867,347878875.9
57,2001,743.9,462.24,852452239.5,1022326989
106,2001,537.1,333.74,498712986.6,609665095.2
118,2001,475.1,295.21,507044055.8,599897609.6
176,2001,896.7,557.18,704253086.3,836411306.4
145,2001,283.5,176.16,295818295.8,375900366.1
134,2001,788.4,489.89,704235238,838928368.9
147,2001,582.5,361.95,711900671.1,855294350.4
121,2001,590.8,367.11,744124348.4,945843967.1
105,2001,495.4,307.83,561203607.9,700714188.3
122,2001,275,170.88,271887444.1,344628233.1
146,2001,221.79,137.81,296494101.4,372565454.3
165,2001,356.9,221.77,309186898,384326689.3
185,2001,470.4,292.29,335775919.9,390406862.2
201,2001,647.7,402.46,726238082.9,936262682.5
66,2001,734.4,456.34,1171718201,1390542984
111,2001,495.6,307.95,869487803.5,1032477356
96,2001,244.5,151.93,231371871,297407179.9
110,2001,207.4,128.87,284372379.8,362597122.7
178,2001,338.8,210.52,528700113.8,622522764.8
107,2001,390.2,242.46,453722438.8,574291950.2
104,2001,448.2,278.5,442745680.6,548806970.5
204,2001,371,230.53,353660789,424503305.4
167,2001,424.9,264.02,443547280.6,554618917.7
124,2001,525.7,326.65,536111593.1,654316677.4
175,2001,409.8,254.64,473695633.3,560699917
103,2001,396.5,246.37,429246254.8,544834008.3
177,2001,420.5,261.29,378058341.8,448673230.4
93,2001,287.2,178.46,454663550.6,588415183.1
125,2001,423.1,262.9,385931437.1,478995138.9
108,2001,425.6,264.46,516288450.2,631177370.5
109,2001,346.91,215.56,490442013.2,642034503.9
208,2001,2315.37,1438.7,1871350838,2369827153
83,2001,3251.62,2020.46,3216288648,3848933182
97,2001,4609.8,2864.4,3248821189,4190720506
207,2001,5122.33,3182.87,4061595604,5046427608
77,2001,7950.6,4940.27,2473261236,3241422645
61,2001,5617.6,3490.61,3434519579,4375346556
71,2001,12898.6,8014.82,3517719624,4389826710
138,2001,4222.5,2623.74,1804107424,2222270506
133,2001,3371.4,2094.89,2094204166,2537516653
123,2001,7920.73,4921.71,6433527367,8054484221
70,2001,5390.9,3349.75,2829062264,3525311962
65,2001,8726.8,5422.58,7384628005,8921626870
78,2001,5179.3,3218.27,5563143928,6837271485
80,2001,9060.7,5630.06,6711520907,8501760574
76,2001,7094.5,4408.32,5288031225,6449252781
60,2001,4401.2,2734.78,3340963179,4295616791
99,2001,9049.81,5623.29,2499287790,3270909700
154,2001,10074.3,6259.88,3755224687,4719132342
59,2001,4488.3,2788.9,3713106443,4788873516
100,2001,9110.15,5660.78,3444449949,4478749601
2,2001,4726.2,2936.72,3041431248,3866165679
142,2001,4587.2,2850.35,3588613015,4438570136
5,2001,6720.9,4176.17,2777304357,3485343268
117,2001,6141.48,3816.14,4016168660,5186782231
126,2001,6842.4,4251.67,2742249037,3524292509
135,2001,5465.39,3396.04,7124110941,8547459596
72,2001,4015.7,2495.24,4046494397,5091969892
81,2001,4544.12,2823.59,3832526084,4548186619
69,2001,4188.65,2602.71,3133258033,3928026755
50,2001,288.7,179.39,139446321.3,169419268.3
38,2001,4734.64,2941.97,821624671.9,1128959184
39,2001,1312.6,815.61,449799000.1,578556815.1
34,2001,1051.88,653.61,382719427.9,475577563.3
206,2001,487.3,302.79,305192817.7,366884742.5
53,2001,1248,775.47,81615255.66,109062452.2
30,2001,906,562.96,661361405,824199294.9
35,2001,8240.87,5120.64,1125073040,1444353164
48,2001,408.3,253.71,272512728.2,320743453.9
36,2001,628.69,390.65,307773293.3,374945243.5
46,2001,1863.2,1157.74,320384567.9,406831335
41,2001,1143.1,710.29,342869179,416959131.8
54,2001,1087.4,675.68,59412971.99,76520689.8
33,2001,3216.7,1998.76,518030495.7,668065746
55,2001,1011,628.21,82299847.02,111499056.1
40,2001,1323.5,822.38,445261380.4,553017115
37,2001,2483.9,1543.42,1005869480,1308465470
42,2001,1200.4,745.89,559291317.1,690581509
51,2001,994.6,618.02,669012628.7,803132390
45,2001,6655,4135.23,1198599743,1534716737
44,2001,2834.7,1761.4,392188793.1,494433299.5
29,2001,1465,910.31,1444544601,1740182168
28,2001,918.4,570.67,678330883,816131141
43,2001,412.8,256.5,305084443.7,362020212
27,2001,1093.2,679.28,778875218.7,970699088.6
52,2001,2034.6,1264.24,446644249.5,568336896.9
47,2001,559.2,347.47,425639133.1,505353143.9
49,2001,510.5,317.21,268692702.1,318591295
32,2001,2743.1,1704.48,1289296509,1586798363
31,2001,3013.2,1872.32,1052994698,1333373611
3,2001,1811.39,1125.55,1587348895,1928994035
4,2001,1635.9,1016.5,1406598617,1761197892
9,2001,1201.9,746.83,281066792.6,348168480.9
10,2001,2433.12,1511.87,570282503.6,707523043.1
11,2001,1610.1,1000.47,497099697,615177060.9
12,2001,1408.3,875.08,386700982,479968857.8
20,2001,1247.1,774.91,771352305.1,949926450.8
26,2001,1187.1,737.63,434906674.9,541794901.2
23,2001,2246.7,1396.03,312723300.9,407965462.6
16,2001,2571.5,1597.86,464036061.4,597028189
15,2001,3579.4,2224.14,785366735.5,1007483435
8,2001,1161.2,721.54,801184318.1,952933861.1
17,2001,863.71,536.68,574487535.9,709691963.4
7,2001,745.19,463.04,593208463.7,720484433.2
18,2001,901.97,560.46,508512703.4,608817598.1
19,2001,1053.2,654.43,1480850655,1747824536
22,2001,1149.5,714.27,970646337.9,1164693581
205,2001,989.2,614.66,541069929.4,649644089.3
24,2001,396.7,246.5,183146468,221209081.5
25,2001,468.7,291.24,290790388.5,346364313.7
13,2001,1593.2,989.97,596178100.8,761455695
6,2001,723.3,449.44,851866740,1063813716
14,2001,5166.2,3210.13,615944221.8,818911035.6
21,2001,336,208.78,171947093.1,208757700.8
132,2002,394.4,245.07,328340079.1,395688460.1
170,2002,504.8,313.67,652107002.7,771195131.6
171,2002,684.7,425.45,472029568.1,560298439.7
163,2002,864.1,536.93,765247273.9,921419155.5
164,2002,534.7,332.25,417302355.4,511214580.2
156,2002,553.95,344.21,486645609.9,593388223.9
74,2002,952.8,592.04,1192861209,1502134417
198,2002,562.6,349.58,356097644.1,427072396.7
193,2002,466.8,290.06,311337443.6,360891782.8
169,2002,730.55,453.94,606298001,743841289.8
89,2002,3419.3,2124.65,1514284380,1939715308
131,2002,651.8,405.01,482597587.5,594231885.5
130,2002,1410.7,876.57,698273903.2,960959142.6
202,2002,842.62,523.58,613947669.5,744350517.7
119,2002,750.05,466.06,864400304.3,1020529161
153,2002,799.9,497.03,730397094.2,870743475.1
98,2002,538.5,334.61,269077097.2,350555046.2
188,2002,790.4,491.13,784303271.8,952012497.4
155,2002,3358.5,2086.88,830903670.5,1078100413
187,2002,999.3,620.94,670262320.5,816124081.3
140,2002,851.4,529.04,703341220.3,848626476.3
115,2002,1043.6,648.46,571353770.6,690904574
144,2002,1129.8,702.03,1135675456,1369734358
183,2002,1125.9,699.6,1076295011,1309616558
143,2002,1486.9,923.92,1757619890,2188356171
203,2002,804,499.58,701896349.5,842345898.2
184,2002,525.6,326.59,346323766.6,409390362.9
182,2002,508.5,315.97,430521208.2,506547855.2
200,2002,513.2,318.89,429437335.4,512012331.7
181,2002,807.33,501.65,855199320.8,1055381167
129,2002,882.6,548.42,856437997.9,1055627334
120,2002,447.3,277.94,425162959.2,507279214.3
127,2002,446.8,277.63,356124062.4,416953735.9
128,2002,572.7,355.86,784174777.9,1001044744
64,2002,817.8,508.16,659300533.2,810715069.2
180,2002,446.2,277.26,391700537.2,455312667.9
67,2002,1363.5,847.24,1482667107,1815187252
114,2002,392,243.58,356339388.8,418958924.4
112,2002,314,195.11,454752807.1,540800867.7
179,2002,692.5,430.3,988321887.6,1162506865
113,2002,712.6,442.79,897154310.8,1055647122
191,2002,1161.9,721.97,1229401468,1486971618
136,2002,628.7,390.66,731578845.3,866771293.1
82,2002,446.5,277.44,648576700,774200922.1
137,2002,572.7,355.86,600095170.2,713176492.7
199,2002,860.95,534.97,329908380.4,397120930.1
92,2002,3782.3,2350.21,1815976527,2304331305
116,2002,5128.9,3186.95,1397651140,1792726352
139,2002,7614.47,4731.41,2160816728,2683040120
1,2002,36.6,22.74,1086831.578,1642899.209
68,2002,4670.3,2901.99,2613478182,3232544640
102,2002,5072.9,3152.15,1238458361,1545927412
160,2002,1060.7,659.09,1070664050,1290020529
86,2002,617.8,383.88,798874997,994092735.6
85,2002,1363,846.93,1438712361,1705936113
162,2002,815.8,506.91,549949472,668438259
95,2002,775.7,482,820361332.2,1049016965
90,2002,781.8,485.79,1158603780,1438818869
56,2002,980.5,609.25,969530249.6,1155976890
196,2002,748.4,465.03,577887109.7,706681854.6
91,2002,796.4,494.86,799383522.2,956552664.5
75,2002,1113.1,691.65,965832509.7,1199070676
157,2002,562.4,349.46,662732756.8,815831198.8
161,2002,1434.8,891.54,1150211386,1381192547
158,2002,720.2,447.51,615566735.1,774757274.9
192,2002,986.23,612.81,595110310.2,712185339.8
84,2002,1204.7,748.57,869540431.8,1034142763
194,2002,1166.1,724.58,888303644,1129793597
79,2002,1667.68,1036.25,1356829458,1786152225
62,2002,1182.3,734.65,1077594194,1387020354
159,2002,1984.6,1233.17,1349347596,1659450370
172,2002,920.9,572.22,961575149,1129819013
173,2002,758.3,471.19,692708054.4,806271210.4
166,2002,535.7,332.87,397246726.3,472306475.6
94,2002,1148.5,713.64,921189857.4,1106919667
141,2002,2517.1,1564.05,3107740244,3725645046
152,2002,847.3,526.49,953707778.3,1125111368
189,2002,1002.13,622.69,893487227.4,1087008026
190,2002,879.53,546.51,977042222.5,1230273908
151,2002,850.7,528.6,1145638192,1396775051
150,2002,849,527.54,731328224.6,931594824.9
149,2002,750.7,466.46,623862146.1,751749691
195,2002,1901.9,1181.79,1238386771,1491353573
87,2002,1216.2,755.71,728265551.2,926018914.2
197,2002,1906.2,1184.46,1258296531,1596551329
63,2002,2992.7,1859.58,3064066555,3792694689
88,2002,1504.36,934.77,1229208848,1576524072
101,2002,901.8,560.35,949057276.2,1147832438
174,2002,59.1,36.72,91410327.41,121047538.7
168,2002,326.5,202.88,281444299.8,346966486.6
57,2002,745.7,463.36,854663711,1018822504
106,2002,538.4,334.55,493220836.4,602971636.9
118,2002,477.4,296.64,514895194.8,611184808.7
176,2002,898.9,558.55,697309950.5,829829852.8
145,2002,284.2,176.59,291508512.1,369794188.2
134,2002,790.3,491.07,694952512.6,831585400.5
147,2002,584,362.88,709363000.4,852375717.5
121,2002,592.2,367.98,752850572.2,953709247.3
105,2002,496.7,308.64,568712506.7,708716325.1
122,2002,275.8,171.37,276264609.2,348720467.9
146,2002,222.29,138.12,297041521.7,373818154.1
165,2002,357.8,222.33,306955943.7,382119027.6
185,2002,471.7,293.1,350519499.2,405627019.8
201,2002,649.4,403.52,746152743.2,949143292.7
66,2002,736,457.33,1184255156,1403334144
111,2002,496.8,308.7,870253513.8,1029732230
96,2002,245.2,152.36,230802184,295013520.8
110,2002,207.9,129.18,283063514.2,360325228.9
178,2002,339.7,211.08,521063939.5,612795953.1
107,2002,391.32,243.15,446826098.4,563568192
104,2002,449.3,279.18,440410764,546247296
204,2002,372,231.15,346342477.8,417510979.5
167,2002,426,264.7,440693193.7,545168422.1
124,2002,527.2,327.59,526555138.7,642620609.2
175,2002,410.8,255.26,473201327.6,558390374
103,2002,397.3,246.87,425041158,538767241.3
177,2002,421.6,261.97,376824699.9,448103284
93,2002,287.8,178.83,458866450.4,591929563.1
125,2002,424.2,263.59,380904749.9,466258622.2
108,2002,426.6,265.08,503193207.9,617182158.1
109,2002,348.71,216.68,476056193.4,627108795.2
208,2002,2319.27,1441.13,1936547315,2443046873
83,2002,3257.22,2023.94,3227172683,3864380799
97,2002,4616.9,2868.81,3281289455,4237754298
207,2002,5131.03,3188.27,4029406089,4981891646
77,2002,7961.8,4947.23,2556713174,3331366883
61,2002,5626.7,3496.27,3472995009,4432025309
71,2002,12917.9,8026.81,3655487670,4545499082
138,2002,4229.2,2627.9,1873333445,2304089164
133,2002,3377.2,2098.49,2121238372,2571883737
123,2002,7933.63,4929.73,6493418526,8131704767
70,2002,5399.6,3355.16,2894569541,3595511734
65,2002,8742.6,5432.4,7572885442,9168235194
78,2002,5189.7,3224.73,5707285874,6991394854
80,2002,9078.7,5641.24,6897025432,8730948060
76,2002,7108,4416.71,5447623528,6630200046
60,2002,4408.4,2739.25,3442588384,4437515121
99,2002,9062.61,5631.24,2604315712,3394576664
154,2002,10089.6,6269.39,3878154851,4857684978
59,2002,4496,2793.68,3888796871,4997251075
100,2002,9123.35,5668.99,3578789222,4640821643
2,2002,4734.7,2942.01,3122861955,3977070200
142,2002,4598.2,2857.19,3715092221,4584559535
5,2002,6730.8,4182.33,2882186283,3587416405
117,2002,6151.78,3822.54,4112589494,5285670694
126,2002,6852.6,4258.01,2797769815,3599139497
135,2002,5476.39,3402.87,7190715240,8612442387
72,2002,4022,2499.15,4083135411,5138872898
81,2002,4552.22,2828.62,3839320502,4562947648
69,2002,4195.25,2606.81,3266863287,4087970342
50,2002,289.3,179.76,140407579.7,171231914.1
38,2002,4740.04,2945.32,870087659,1190239335
39,2002,1314.4,816.73,463988879.6,595093637.5
34,2002,1052.48,653.98,391495359.5,486233063.8
206,2002,488.2,303.35,312869577.3,376531245.7
53,2002,1249.2,776.22,83662778.44,110479447.2
30,2002,911.9,566.63,678976789.3,851506036.6
35,2002,8249.57,5126.05,1181618482,1511817063
48,2002,409.2,254.27,269923937.6,318640795.3
36,2002,629.59,391.21,308187859.8,376610965.9
46,2002,1865.5,1159.17,346145548.1,432961075.8
41,2002,1144.8,711.35,354404030.5,432188500.7
54,2002,1088.7,676.49,61206196.75,79237793.47
33,2002,3219.8,2000.69,544542490,700674855.4
55,2002,1011.9,628.77,86788315.3,117525637.2
40,2002,1325.4,823.57,469790942.5,581761951.8
37,2002,2488.3,1546.16,1049789909,1362057436
42,2002,1201.6,746.64,567020664.3,700661689.8
51,2002,996.9,619.44,680451065.2,818787893.4
45,2002,6663.7,4140.63,1272003690,1625031224
44,2002,2836.9,1762.77,424160620.4,533536999.9
29,2002,1468.5,912.48,1474178672,1783867428
28,2002,920.3,571.85,692698338.3,834773275.6
43,2002,413.9,257.19,312682981.1,371775565.7
27,2002,1095.2,680.53,796948343.5,993830756.8
52,2002,2037.5,1266.04,480793976,603817110
47,2002,560.5,348.28,442114945.6,524427072.5
49,2002,511.7,317.96,276230669.5,327997250.7
32,2002,2747.6,1707.28,1368314400,1673511091
31,2002,3016.8,1874.55,1105166293,1384561337
3,2002,1816.19,1128.53,1636038349,1985764875
4,2002,1639.1,1018.49,1441344886,1796039657
9,2002,1203.4,747.76,279537175.5,347492202.7
10,2002,2435.82,1513.55,586017894.6,731711439.2
11,2002,1612.3,1001.84,531579881.2,655499757
12,2002,1410.1,876.2,392283781.8,488940491.3
20,2002,1249.9,776.65,794798464.4,980504041.6
26,2002,1189,738.81,452958347.5,563298838.4
23,2002,2249.4,1397.71,325997223.5,424561416.2
16,2002,2574.9,1599.97,481030948,617793134.9
15,2002,3584.4,2227.24,828669603.1,1064224225
8,2002,1163.9,723.21,841212601.3,999503627.4
17,2002,865.21,537.62,590778730.1,728338109.6
7,2002,746.59,463.91,621771718.7,752770496.6
18,2002,903.57,561.45,526969300.7,625604233.1
19,2002,1053.6,654.68,1525761600,1789546683
22,2002,1151.9,715.76,1006435676,1207510790
205,2002,991.2,615.9,558681166,671741144.7
24,2002,397.8,247.18,186265990.3,224922338.6
25,2002,469.8,291.92,298158745.5,354711327.9
13,2002,1595.5,991.4,610365263.7,784346860.5
6,2002,723.1,449.31,879483170.1,1093714038
14,2002,5172.3,3213.92,654137761.6,863408497.7
21,2002,336.8,209.28,182322549.3,220317847.3
132,2003,395.292,245.62,328215267.1,398005075.8
170,2003,504.707,313.61,643773563,769094890.3
